feedback_id,rating,feedback_text,feedback_category,sentiment,feedback_date
6059980,3,Delivery was late and I was unhappy.,Delivery,Negative,08-05-23
4915026,1,Very disappointed with the quality.,Product Quality,Negative,09-09-24
6745359,4,Great prices and fast delivery!,Delivery,Positive,28-09-24
9780783,4,Great prices and fast delivery!,Customer Service,Positive,08-06-23
3900222,3,"It was okay, nothing special.",Product Quality,Neutral,10-11-23
3713853,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,02-05-24
2214877,3,Customer service was not helpful.,App Experience,Negative,09-07-24
718191,1,Items were missing from my order.,Customer Service,Negative,15-05-23
8580872,5,Very happy with the service!,Delivery,Positive,26-10-24
7891894,2,Product was damaged during delivery.,Product Quality,Negative,14-06-23
6647320,4,"Excellent quality, will buy again!",Product Quality,Positive,30-04-24
1170860,2,Taste was not as expected.,App Experience,Negative,03-08-24
2137807,2,Taste was not as expected.,Customer Service,Negative,04-04-24
6265719,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,30-10-23
9500005,4,The product met my expectations.,App Experience,Neutral,09-06-23
4497601,2,The packaging was poor.,Product Quality,Negative,24-11-23
1426176,4,"Overall good experience, thank you!",App Experience,Positive,30-04-24
3300958,3,The product met my expectations.,Product Quality,Neutral,26-07-24
1137648,1,Items were missing from my order.,App Experience,Negative,05-07-24
9561520,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,14-10-23
9342158,5,Customer service was very helpful.,Delivery,Positive,19-06-24
3941682,4,"Average experience, could improve.",Product Quality,Neutral,06-12-23
4593552,5,Highly recommended!,Product Quality,Positive,03-09-23
5457202,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,21-05-24
6037486,4,Great prices and fast delivery!,App Experience,Positive,06-04-23
3707503,3,"Average experience, could improve.",Product Quality,Neutral,24-12-23
1147617,5,Customer service was very helpful.,Product Quality,Positive,03-10-23
9869403,3,"Average experience, could improve.",Delivery,Neutral,09-04-24
7700925,4,"Overall good experience, thank you!",Customer Service,Positive,03-11-23
8726393,4,Highly recommended!,Delivery,Positive,30-09-23
2760214,3,Product was damaged during delivery.,Product Quality,Negative,30-10-23
4182232,3,"Average experience, could improve.",Delivery,Neutral,15-12-23
6445069,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,26-10-24
8440388,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,25-07-24
5766318,3,"It was okay, nothing special.",App Experience,Neutral,27-02-24
7302984,5,Good selection of products.,App Experience,Positive,13-04-23
4865908,4,"It was okay, nothing special.",Customer Service,Neutral,09-06-23
308786,3,The product met my expectations.,App Experience,Neutral,03-06-24
5093913,1,Customer service was not helpful.,Delivery,Negative,03-07-24
1158149,3,The product met my expectations.,Customer Service,Neutral,08-03-24
598479,5,Very happy with the service!,Product Quality,Positive,10-05-23
5855190,2,The order was incorrect.,App Experience,Negative,01-05-23
9864308,4,Customer service was very helpful.,Customer Service,Positive,28-10-24
6324886,5,Very fresh and well-packaged.,Delivery,Positive,08-03-24
1237429,3,Delivery was late and I was unhappy.,Product Quality,Negative,07-07-24
2706442,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,27-03-24
8054142,5,"Excellent quality, will buy again!",Customer Service,Positive,12-04-24
5492345,1,Not worth the price I paid.,App Experience,Negative,16-04-24
9869482,2,Very disappointed with the quality.,Customer Service,Negative,24-05-24
9514321,4,The product met my expectations.,App Experience,Neutral,19-05-23
1465773,5,Very happy with the service!,Customer Service,Positive,20-02-24
4508836,4,"Excellent quality, will buy again!",Product Quality,Positive,19-12-23
7644958,4,"Excellent quality, will buy again!",Customer Service,Positive,20-09-23
1545260,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,28-03-24
4604799,3,Customer service was not helpful.,Delivery,Negative,09-07-24
5969540,4,"Average experience, could improve.",App Experience,Neutral,16-03-23
8269050,3,"Average experience, could improve.",Delivery,Neutral,28-05-24
4187929,3,The product met my expectations.,App Experience,Neutral,07-06-23
7486363,4,Customer service was very helpful.,Delivery,Positive,01-12-23
5370895,4,Items were in perfect condition.,App Experience,Positive,15-05-24
8628202,4,Very happy with the service!,App Experience,Positive,16-04-23
208523,5,Very fresh and well-packaged.,App Experience,Positive,14-09-23
758812,4,Highly recommended!,App Experience,Positive,07-09-24
619434,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,31-07-23
5396870,4,Great prices and fast delivery!,Customer Service,Positive,01-06-23
2442580,1,I had a bad experience.,App Experience,Negative,21-03-23
5639495,2,Items were missing from my order.,Delivery,Negative,27-05-23
4081341,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,16-08-23
4900007,3,"Average experience, could improve.",Delivery,Neutral,29-03-24
8024214,4,The product met my expectations.,Delivery,Neutral,30-08-23
3972829,1,The order was incorrect.,Delivery,Negative,14-04-23
7795054,2,Not worth the price I paid.,Customer Service,Negative,27-10-24
2308622,3,Taste was not as expected.,Customer Service,Negative,24-10-23
1603047,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,18-03-23
4819549,1,Product was damaged during delivery.,Product Quality,Negative,19-05-24
7746441,4,The product met my expectations.,App Experience,Neutral,10-04-24
9251398,4,"It was okay, nothing special.",Delivery,Neutral,09-12-23
6687072,5,"Excellent quality, will buy again!",Delivery,Positive,01-07-23
2163358,4,The product met my expectations.,Product Quality,Neutral,16-03-24
8836456,2,The packaging was poor.,Product Quality,Negative,13-12-23
5169467,3,I had a bad experience.,Product Quality,Negative,30-04-23
3667498,2,Taste was not as expected.,App Experience,Negative,27-04-23
4009881,5,Great prices and fast delivery!,Product Quality,Positive,31-07-23
98663,1,I had a bad experience.,Product Quality,Negative,31-03-24
1062711,5,Very happy with the service!,Customer Service,Positive,09-08-23
5364138,2,Product was damaged during delivery.,Product Quality,Negative,04-09-23
8695298,4,Highly recommended!,App Experience,Positive,25-10-24
9327414,5,Highly recommended!,Product Quality,Positive,29-07-24
9684063,4,"Overall good experience, thank you!",Customer Service,Positive,18-03-24
7675201,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,18-04-24
4730546,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,29-08-23
4022827,3,"Average experience, could improve.",Delivery,Neutral,18-03-23
7180248,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,26-05-24
2486239,4,The product met my expectations.,Delivery,Neutral,05-07-23
6165350,4,The product met my expectations.,Product Quality,Neutral,28-02-24
1410361,4,"Average experience, could improve.",Delivery,Neutral,05-04-24
5905399,1,Items were missing from my order.,Delivery,Negative,31-05-24
5868626,3,Taste was not as expected.,Product Quality,Negative,30-05-23
9439816,1,The order was incorrect.,App Experience,Negative,12-08-23
3708995,5,"Overall good experience, thank you!",App Experience,Positive,21-05-24
1670300,4,Customer service was very helpful.,Product Quality,Positive,21-02-24
7032178,3,Not worth the price I paid.,Customer Service,Negative,29-07-23
7648056,3,The product met my expectations.,App Experience,Neutral,06-11-23
7815295,5,Highly recommended!,App Experience,Positive,17-10-24
862586,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,17-10-24
5980183,2,Product was damaged during delivery.,Delivery,Negative,03-04-24
7082273,3,I had a bad experience.,App Experience,Negative,30-03-24
9799066,3,"It was okay, nothing special.",Product Quality,Neutral,23-05-23
2038929,1,Product was damaged during delivery.,App Experience,Negative,07-09-23
2730011,4,"Average experience, could improve.",Delivery,Neutral,25-03-24
6005897,1,Product was damaged during delivery.,Delivery,Negative,10-05-23
3703483,3,Very disappointed with the quality.,Customer Service,Negative,08-06-24
1832641,4,"It was okay, nothing special.",App Experience,Neutral,28-08-24
2337523,4,The product met my expectations.,App Experience,Neutral,20-07-23
3189619,3,Not worth the price I paid.,Product Quality,Negative,23-06-24
4330280,4,Very fresh and well-packaged.,Delivery,Positive,06-09-23
1577339,1,Delivery was late and I was unhappy.,Customer Service,Negative,12-01-24
898054,5,Very happy with the service!,Delivery,Positive,15-08-24
4292010,4,"Average experience, could improve.",Product Quality,Neutral,05-04-23
8449694,4,Great prices and fast delivery!,Product Quality,Positive,26-06-24
9915723,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,20-05-23
2114281,5,"Overall good experience, thank you!",Product Quality,Positive,02-06-24
8423662,4,The product met my expectations.,Customer Service,Neutral,31-10-23
4302093,3,Not worth the price I paid.,Delivery,Negative,29-01-24
1095546,4,"Average experience, could improve.",App Experience,Neutral,31-01-24
9739784,5,Customer service was very helpful.,Customer Service,Positive,11-04-23
2810553,4,"It was okay, nothing special.",Delivery,Neutral,16-05-23
7045900,3,I had a bad experience.,Delivery,Negative,24-05-24
7781934,4,Good selection of products.,App Experience,Positive,22-04-24
8155247,3,Taste was not as expected.,Delivery,Negative,20-08-23
36734,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,19-09-23
3934685,4,"It was okay, nothing special.",Product Quality,Neutral,01-08-23
7875986,5,Very fresh and well-packaged.,App Experience,Positive,13-01-24
4972130,3,"It was okay, nothing special.",Product Quality,Neutral,09-12-23
7125025,1,Delivery was late and I was unhappy.,Product Quality,Negative,16-10-24
6594513,5,"Excellent quality, will buy again!",App Experience,Positive,23-06-24
7553489,3,The product met my expectations.,Customer Service,Neutral,02-10-23
2700168,4,Customer service was very helpful.,Customer Service,Positive,03-01-24
5396526,3,Very disappointed with the quality.,App Experience,Negative,17-04-24
116114,4,The product met my expectations.,App Experience,Neutral,19-04-24
8543930,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,19-09-24
6623371,1,Customer service was not helpful.,App Experience,Negative,10-08-23
7617381,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,26-08-24
6178535,2,Very disappointed with the quality.,App Experience,Negative,19-10-24
536884,4,The product met my expectations.,Delivery,Neutral,09-08-23
5775016,4,The product met my expectations.,Product Quality,Neutral,23-06-24
7766800,5,"Overall good experience, thank you!",App Experience,Positive,06-09-23
6100953,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,07-06-24
7974999,4,Will definitely order again.,Product Quality,Positive,23-09-24
4439352,2,Product was damaged during delivery.,Delivery,Negative,23-06-24
6182243,1,I had a bad experience.,Customer Service,Negative,05-05-23
5015866,5,Items were in perfect condition.,Product Quality,Positive,07-09-23
8681276,3,"Average experience, could improve.",Product Quality,Neutral,06-12-23
4171371,4,"It was okay, nothing special.",Customer Service,Neutral,07-04-23
9843759,2,Items were missing from my order.,App Experience,Negative,01-04-23
9606032,3,Product was damaged during delivery.,App Experience,Negative,13-09-23
3610647,4,Very fresh and well-packaged.,Delivery,Positive,21-10-24
5320451,3,"Average experience, could improve.",Product Quality,Neutral,21-03-23
4900513,5,Customer service was very helpful.,App Experience,Positive,16-08-23
7132499,4,Will definitely order again.,Customer Service,Positive,08-11-23
3936767,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,30-08-23
7533254,3,The product met my expectations.,App Experience,Neutral,27-04-23
9040178,3,I had a bad experience.,Customer Service,Negative,17-05-24
9826484,4,Customer service was very helpful.,App Experience,Positive,11-10-23
1283439,4,Highly recommended!,Delivery,Positive,18-03-23
4515869,5,Customer service was very helpful.,Product Quality,Positive,12-07-23
5066195,3,"It was okay, nothing special.",Delivery,Neutral,14-10-24
3144588,5,"Overall good experience, thank you!",App Experience,Positive,14-10-23
2126245,5,Customer service was very helpful.,Customer Service,Positive,08-05-23
5185084,4,The product met my expectations.,Delivery,Neutral,12-04-23
5237621,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,11-04-24
2781549,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,15-12-23
3137059,3,The product met my expectations.,Product Quality,Neutral,08-09-24
6271615,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,19-01-24
3100765,4,Will definitely order again.,Delivery,Positive,07-01-24
8596369,1,I had a bad experience.,Delivery,Negative,20-01-24
4183533,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,29-11-23
8714597,4,Will definitely order again.,Product Quality,Positive,10-08-24
974082,5,Will definitely order again.,App Experience,Positive,21-07-24
6242756,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,03-01-24
636361,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,08-06-24
7701760,4,The product met my expectations.,Customer Service,Neutral,25-09-23
725200,5,Great prices and fast delivery!,Product Quality,Positive,17-01-24
1065233,5,Customer service was very helpful.,Delivery,Positive,23-01-24
923591,4,Great prices and fast delivery!,App Experience,Positive,10-11-23
8266186,3,"Average experience, could improve.",App Experience,Neutral,17-06-24
5046110,4,The product met my expectations.,App Experience,Neutral,06-01-24
6408690,1,Very disappointed with the quality.,Product Quality,Negative,01-05-24
6929357,3,Delivery was late and I was unhappy.,App Experience,Negative,31-03-24
887817,3,Taste was not as expected.,Product Quality,Negative,30-06-24
2487142,4,"Overall good experience, thank you!",Customer Service,Positive,09-11-23
8316237,3,The product met my expectations.,App Experience,Neutral,28-09-24
6768345,3,"Average experience, could improve.",App Experience,Neutral,16-08-23
1735575,1,Product was damaged during delivery.,Product Quality,Negative,02-11-24
8931519,5,Great prices and fast delivery!,Delivery,Positive,22-07-24
7882585,5,Items were in perfect condition.,Product Quality,Positive,10-09-24
18528,4,Very fresh and well-packaged.,Delivery,Positive,13-05-23
3845304,1,Items were missing from my order.,Product Quality,Negative,01-06-24
2833626,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,22-10-24
7811505,2,Very disappointed with the quality.,App Experience,Negative,12-09-24
7543481,4,"Average experience, could improve.",Delivery,Neutral,09-09-24
3756001,4,Good selection of products.,Product Quality,Positive,27-08-23
2165093,3,The packaging was poor.,Customer Service,Negative,10-09-23
1060322,5,Customer service was very helpful.,Customer Service,Positive,06-06-23
1258471,5,Very happy with the service!,Delivery,Positive,08-03-24
2626278,2,Product was damaged during delivery.,App Experience,Negative,24-12-23
9872966,3,The product met my expectations.,Customer Service,Neutral,15-09-24
7008107,1,Delivery was late and I was unhappy.,Customer Service,Negative,07-05-23
2639177,5,Highly recommended!,App Experience,Positive,07-10-23
8577018,4,Good selection of products.,Customer Service,Positive,08-03-24
4654856,5,Good selection of products.,Customer Service,Positive,08-05-23
5848863,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,27-11-23
8352349,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,03-07-24
4503642,5,"Overall good experience, thank you!",Delivery,Positive,26-09-23
8574659,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,07-10-23
955766,3,"Average experience, could improve.",Product Quality,Neutral,04-11-23
2446665,1,Taste was not as expected.,Product Quality,Negative,21-04-23
9733548,4,The product met my expectations.,Product Quality,Neutral,18-07-24
8593846,4,"Excellent quality, will buy again!",Delivery,Positive,19-08-23
7669095,5,Customer service was very helpful.,Customer Service,Positive,12-07-24
3679449,5,Very happy with the service!,Delivery,Positive,09-09-24
4379662,5,Will definitely order again.,Product Quality,Positive,10-01-24
1224148,2,Not worth the price I paid.,Customer Service,Negative,30-07-23
5274214,4,Great prices and fast delivery!,Delivery,Positive,07-10-23
6427792,4,Highly recommended!,Delivery,Positive,21-06-23
377737,5,Customer service was very helpful.,App Experience,Positive,18-09-24
8721062,5,Will definitely order again.,App Experience,Positive,21-04-23
6684472,1,Items were missing from my order.,App Experience,Negative,27-03-23
337769,1,The order was incorrect.,Product Quality,Negative,07-04-24
6031085,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,04-11-23
5641000,1,Not worth the price I paid.,Delivery,Negative,05-07-24
3384833,5,Great prices and fast delivery!,Customer Service,Positive,26-08-24
1858489,4,Customer service was very helpful.,App Experience,Positive,18-11-23
7964081,3,Delivery was late and I was unhappy.,Delivery,Negative,07-04-24
1832317,4,"Excellent quality, will buy again!",Customer Service,Positive,03-03-24
1973642,5,Items were in perfect condition.,App Experience,Positive,15-03-24
5785721,4,Very fresh and well-packaged.,Product Quality,Positive,08-01-24
4808392,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,11-06-23
9000862,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,01-02-24
7286626,2,Taste was not as expected.,App Experience,Negative,08-05-24
4616277,5,Highly recommended!,Customer Service,Positive,29-03-23
6364272,5,Highly recommended!,Customer Service,Positive,15-03-24
1779847,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,03-09-23
5192691,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,27-01-24
6263133,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,18-05-24
1396040,2,The packaging was poor.,Product Quality,Negative,26-01-24
9416879,3,The product met my expectations.,Delivery,Neutral,01-02-24
57956,4,Highly recommended!,Delivery,Positive,08-02-24
7625401,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,17-05-23
1314891,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,24-07-23
3930672,1,Very disappointed with the quality.,Customer Service,Negative,25-03-23
8418449,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,12-11-23
2137479,5,Very fresh and well-packaged.,Customer Service,Positive,26-04-23
4820620,1,Customer service was not helpful.,Delivery,Negative,11-09-23
8062208,5,Customer service was very helpful.,Product Quality,Positive,25-01-24
2808252,5,Will definitely order again.,App Experience,Positive,25-12-23
4351236,1,Items were missing from my order.,Product Quality,Negative,26-06-24
2683251,4,"Average experience, could improve.",App Experience,Neutral,10-04-24
6037851,1,I had a bad experience.,Customer Service,Negative,17-06-23
8939811,2,The packaging was poor.,Product Quality,Negative,25-03-23
2115852,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,02-05-23
6108696,5,Highly recommended!,Delivery,Positive,10-04-24
9295353,5,Highly recommended!,Product Quality,Positive,03-03-24
2566372,2,The order was incorrect.,Product Quality,Negative,29-10-23
8066722,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,31-01-24
8796276,2,Taste was not as expected.,Product Quality,Negative,10-09-23
7679222,3,"It was okay, nothing special.",Product Quality,Neutral,04-08-24
562344,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,19-08-24
5323283,1,The order was incorrect.,Product Quality,Negative,31-08-23
8867273,4,Items were in perfect condition.,Delivery,Positive,26-03-23
3594983,1,Delivery was late and I was unhappy.,App Experience,Negative,14-08-23
9522230,2,The packaging was poor.,Customer Service,Negative,30-08-23
1044294,4,"Excellent quality, will buy again!",Delivery,Positive,18-02-24
9900587,3,The product met my expectations.,Delivery,Neutral,02-05-24
2091797,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,23-08-23
8958766,5,Will definitely order again.,Customer Service,Positive,03-03-24
5477160,3,"Average experience, could improve.",Delivery,Neutral,13-12-23
4943115,4,"Average experience, could improve.",App Experience,Neutral,09-02-24
4842110,1,Items were missing from my order.,Product Quality,Negative,18-08-24
8125083,2,Not worth the price I paid.,Customer Service,Negative,08-06-24
8349855,4,"Excellent quality, will buy again!",App Experience,Positive,30-10-24
7997985,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,11-06-24
3248115,5,Will definitely order again.,Delivery,Positive,16-08-23
1831625,4,Good selection of products.,Product Quality,Positive,09-07-23
3878247,1,The order was incorrect.,App Experience,Negative,03-04-23
7114766,4,Good selection of products.,Delivery,Positive,25-09-24
3188195,5,"Excellent quality, will buy again!",Product Quality,Positive,09-02-24
1325935,5,"Overall good experience, thank you!",App Experience,Positive,13-04-24
1310100,3,Product was damaged during delivery.,App Experience,Negative,31-03-24
4500794,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,12-04-24
8676486,2,Not worth the price I paid.,Customer Service,Negative,04-07-24
4932119,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,21-06-23
7156102,4,Very fresh and well-packaged.,Customer Service,Positive,06-04-24
3269889,2,Items were missing from my order.,App Experience,Negative,09-09-23
412937,3,The product met my expectations.,Product Quality,Neutral,18-08-23
5476835,4,Will definitely order again.,Customer Service,Positive,26-06-24
367880,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,22-05-24
6494912,2,Items were missing from my order.,Customer Service,Negative,06-05-23
4101509,2,Very disappointed with the quality.,Delivery,Negative,04-10-23
7816849,2,I had a bad experience.,Delivery,Negative,26-08-23
3620647,4,"Average experience, could improve.",App Experience,Neutral,19-05-24
8436976,5,Customer service was very helpful.,Product Quality,Positive,27-01-24
8409823,1,Items were missing from my order.,Product Quality,Negative,11-02-24
1366425,2,Taste was not as expected.,Product Quality,Negative,02-02-24
9997264,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,10-12-23
5746169,5,"Excellent quality, will buy again!",Customer Service,Positive,27-02-24
9063564,1,Taste was not as expected.,Delivery,Negative,14-09-24
1263164,5,Good selection of products.,App Experience,Positive,02-12-23
5205212,1,Delivery was late and I was unhappy.,Customer Service,Negative,20-11-23
9794768,4,The product met my expectations.,App Experience,Neutral,28-03-24
3379600,5,Will definitely order again.,Product Quality,Positive,11-08-24
8346187,4,"Excellent quality, will buy again!",App Experience,Positive,16-09-24
6743836,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,29-09-24
3430403,5,Very happy with the service!,Delivery,Positive,02-11-23
9779614,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,03-08-23
4783620,1,Taste was not as expected.,Delivery,Negative,19-04-24
4140403,4,"Average experience, could improve.",Customer Service,Neutral,05-11-23
2844735,2,Very disappointed with the quality.,Product Quality,Negative,09-09-23
7650611,4,"It was okay, nothing special.",Product Quality,Neutral,02-12-23
5554616,3,The product met my expectations.,Delivery,Neutral,27-09-24
9733512,1,Not worth the price I paid.,Delivery,Negative,23-07-23
2257268,1,Not worth the price I paid.,App Experience,Negative,26-11-23
9893663,4,Items were in perfect condition.,Delivery,Positive,03-01-24
7777945,5,Very fresh and well-packaged.,App Experience,Positive,25-07-23
4059087,5,Highly recommended!,Delivery,Positive,29-09-24
8035698,2,Very disappointed with the quality.,Customer Service,Negative,27-10-23
5696948,5,Very fresh and well-packaged.,Delivery,Positive,03-09-23
9678367,3,"Average experience, could improve.",App Experience,Neutral,21-07-24
5252675,3,"It was okay, nothing special.",Product Quality,Neutral,08-12-23
7265679,3,Taste was not as expected.,Product Quality,Negative,10-12-23
1966080,2,Product was damaged during delivery.,Delivery,Negative,22-12-23
2868057,4,Will definitely order again.,Customer Service,Positive,19-08-24
4416255,3,"Average experience, could improve.",Customer Service,Neutral,05-03-24
3755168,4,Great prices and fast delivery!,Delivery,Positive,18-09-24
9857162,4,"Average experience, could improve.",App Experience,Neutral,13-01-24
124508,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,18-05-23
4830097,3,"Average experience, could improve.",Delivery,Neutral,03-04-23
9831534,3,I had a bad experience.,App Experience,Negative,25-04-24
5730284,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,28-08-24
7065793,5,Very happy with the service!,App Experience,Positive,22-02-24
7733566,4,Very happy with the service!,Customer Service,Positive,11-07-23
7602011,3,The order was incorrect.,Customer Service,Negative,29-02-24
9157682,2,Taste was not as expected.,App Experience,Negative,02-11-23
2443721,2,The packaging was poor.,Customer Service,Negative,13-05-23
3048402,3,"It was okay, nothing special.",Customer Service,Neutral,31-05-24
5135242,3,Items were missing from my order.,App Experience,Negative,02-05-24
5106195,1,Items were missing from my order.,Delivery,Negative,17-01-24
4946224,1,The order was incorrect.,Delivery,Negative,11-06-24
1860362,5,"Excellent quality, will buy again!",Delivery,Positive,11-09-23
8545459,4,Great prices and fast delivery!,Delivery,Positive,30-05-24
5712941,1,Product was damaged during delivery.,Delivery,Negative,16-09-24
2793942,1,The packaging was poor.,App Experience,Negative,12-05-24
3199955,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,28-04-24
6795405,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,07-10-23
2492010,2,Taste was not as expected.,Delivery,Negative,31-03-24
2128627,3,Customer service was not helpful.,Product Quality,Negative,06-06-24
9220379,2,Not worth the price I paid.,Delivery,Negative,11-12-23
3767076,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,27-05-24
5313010,2,The order was incorrect.,Product Quality,Negative,16-09-24
3909512,2,Very disappointed with the quality.,App Experience,Negative,13-04-23
1313671,5,Good selection of products.,App Experience,Positive,27-03-23
8375675,1,Taste was not as expected.,App Experience,Negative,26-03-23
8050235,5,Great prices and fast delivery!,App Experience,Positive,26-05-24
3769570,5,"Excellent quality, will buy again!",App Experience,Positive,07-04-24
9494479,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,26-10-23
6092101,5,Great prices and fast delivery!,Product Quality,Positive,29-09-24
5033644,2,Delivery was late and I was unhappy.,App Experience,Negative,04-08-24
4434275,3,Customer service was not helpful.,App Experience,Negative,16-05-23
3973915,5,Will definitely order again.,Customer Service,Positive,20-10-23
7463852,5,Very happy with the service!,App Experience,Positive,30-09-23
9489299,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,13-11-23
2182656,3,The order was incorrect.,App Experience,Negative,25-10-23
280405,2,Not worth the price I paid.,App Experience,Negative,16-08-23
5615234,2,Taste was not as expected.,Product Quality,Negative,16-09-24
2289176,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,30-05-23
3881592,3,"It was okay, nothing special.",Product Quality,Neutral,05-05-23
7563634,3,The packaging was poor.,Product Quality,Negative,20-04-24
5509014,3,I had a bad experience.,Product Quality,Negative,15-04-23
3254755,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,23-07-24
4479766,3,Not worth the price I paid.,App Experience,Negative,30-03-24
7080415,5,"Overall good experience, thank you!",Product Quality,Positive,10-07-24
1094004,4,Good selection of products.,Customer Service,Positive,02-02-24
4435159,3,The product met my expectations.,Customer Service,Neutral,21-11-23
9449416,5,Great prices and fast delivery!,Customer Service,Positive,12-05-24
7804494,5,Items were in perfect condition.,Product Quality,Positive,11-08-23
7791110,2,I had a bad experience.,Customer Service,Negative,23-02-24
7926825,2,Taste was not as expected.,Customer Service,Negative,14-04-23
6510010,3,Taste was not as expected.,Delivery,Negative,19-09-23
2675002,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,11-04-23
88259,4,Customer service was very helpful.,App Experience,Positive,15-08-23
1831132,3,The product met my expectations.,Delivery,Neutral,16-03-24
6485371,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,14-07-23
8796506,3,"Average experience, could improve.",Delivery,Neutral,31-03-23
170656,2,Delivery was late and I was unhappy.,Customer Service,Negative,30-03-23
1594625,3,Taste was not as expected.,Customer Service,Negative,07-08-23
4609884,2,Delivery was late and I was unhappy.,Customer Service,Negative,30-06-23
8384299,3,Taste was not as expected.,Customer Service,Negative,23-08-24
4529301,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,12-12-23
7658175,4,"Average experience, could improve.",Product Quality,Neutral,22-03-24
9247611,4,Will definitely order again.,Delivery,Positive,07-01-24
7459110,4,"It was okay, nothing special.",Product Quality,Neutral,08-05-23
7825181,5,Great prices and fast delivery!,App Experience,Positive,12-04-24
5789204,3,Delivery was late and I was unhappy.,Customer Service,Negative,02-10-23
673936,1,Product was damaged during delivery.,Customer Service,Negative,31-08-24
9237596,4,Highly recommended!,Delivery,Positive,11-10-23
183343,4,Great prices and fast delivery!,Customer Service,Positive,19-05-24
5727820,3,Items were missing from my order.,App Experience,Negative,02-08-23
7383305,1,Customer service was not helpful.,Product Quality,Negative,10-02-24
9333668,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,06-04-23
6576033,5,Highly recommended!,Product Quality,Positive,20-05-24
436700,3,The product met my expectations.,Delivery,Neutral,18-08-23
5799744,3,Product was damaged during delivery.,App Experience,Negative,27-04-23
5794937,3,Product was damaged during delivery.,App Experience,Negative,07-10-23
8049438,4,"Excellent quality, will buy again!",Customer Service,Positive,07-04-24
